Package,Zone,Dist,Mandal,GPName,zonemandalgp,LGDCode,USCNo,SerialNo,BillDate,DueDate,BillAmount,ACDAmount,Amount,act
Package-B,Nalgonda,Nalgonda,Kanagal,BOINAPALLY,GP,207532,112922238,4041000648,04-08-2022,18-08-2022,1551,924,1551,627
Package-B,Nalgonda,Nalgonda,Kanagal,BACHANNAGUDEM,GP,207531,113003736,4043100558,10-08-2022,24-08-2022,2048,1164,2048,884
Package-B,Nalgonda,Nalgonda,Kanagal,PAGIDEMARRY,GP,207543,113137497,4041801364,08-08-2022,22-08-2022,1553,668,1553,885
Package-B,Nalgonda,Nalgonda,Kanagal,DOREPALLY,GP,207537,113137496,4041601006,07-08-2022,21-08-2022,1473,564,1473,909
Package-B,Nalgonda,Nalgonda,Kanagal,YEMIREDDY GUDEM,GP,280783,113333194,4041801412,05-08-2022,19-08-2022,1663,616,1663,1047
Package-B,Nalgonda,Nalgonda,Kanagal,LINGALAGUDEM,GP,280785,113184192,4041601012,06-08-2022,20-08-2022,1003,0,1003,1003
Package-B,Nalgonda,Nalgonda,Kanagal,PARVATAGIRI,GP,207544,113184189,4040600982,11-08-2022,25-08-2022,2329,1078,2329,1251
Package-B,Nalgonda,Nalgonda,Kanagal,DHARESHPOOR,GP,207536,113184194,4041900967,12-08-2022,26-08-2022,2452,856,2452,1596
Package-B,Nalgonda,Nalgonda,Kanagal,CHERLA GOURARAM,GP,207533,113417433,4040201346,08-08-2022,22-08-2022,3965,1214,3965,2751
Package-B,Nalgonda,Nalgonda,Kanagal,ISLAMNAGAR,GP,280775,113417434,4040201347,11-08-2022,25-08-2022,3471,702,3471,2769
Package-B,Nalgonda,Nalgonda,Kanagal,TELUKANTIGUDEM,GP,207550,112922239,4041100776,06-08-2022,20-08-2022,2837,1198,2837,1639
Package-B,Nalgonda,Nalgonda,Kanagal,MARTHINENIGUDEM,GP,280786,113003735,4043100557,07-08-2022,21-08-2022,1454,478,1454,976
Package-B,Nalgonda,Nalgonda,Kanagal,G YADAVALLY,GP,207539,113003747,4042302055,05-08-2022,19-08-2022,1599,0,1599,1599
Package-B,Nalgonda,Nalgonda,Kanagal,KURAMPALLY,GP,207541,113003746,4042100889,17-08-2022,31-08-2022,1921,770,1921,1151
Package-B,Nalgonda,Nalgonda,Kanagal,RAMCHENDRAPUR,GP,207546,113003739,4042200698,06-08-2022,20-08-2022,2291,530,2291,1761
Package-B,Nalgonda,Nalgonda,Kanagal,REGATTA,GP,207547,113003745,4041401027,05-08-2022,19-08-2022,2670,616,2670,2054
Package-B,Nalgonda,Nalgonda,Kanagal,SHABDULAPUR,GP,207549,113366746,4041700392,07-08-2022,21-08-2022,747,0,747,747
Package-B,Nalgonda,Nalgonda,Kanagal,PONUGODE,GP,207545,113003738,4041501015,08-08-2022,22-08-2022,1703,0,1703,1703
Package-B,Nalgonda,Nalgonda,Kanagal,IRIGANTIPALLI,GP,280764,113137485,4040400404,04-08-2022,18-08-2022,1275,0,1275,1275
Package-B,Nalgonda,Nalgonda,Kanagal,CHINA MADARAM,GP,207535,113137486,4040500903,05-08-2022,19-08-2022,1576,530,1576,1046
Package-B,Nalgonda,Nalgonda,Kanagal,CHETLA CHENNARAM,GP,207534,113104064,4040701183,15-08-2022,29-08-2022,1493,530,1493,963
Package-B,Nalgonda,Nalgonda,Kanagal,BABASAHEBGUDEM,GP,280777,113137489,4040701184,16-08-2022,30-08-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Kanagal,S.LINGOTEM,GP,207548,113003737,4040800476,05-08-2022,19-08-2022,1601,410,1601,1191
Package-B,Nalgonda,Nalgonda,Kanagal,THIMANNAGUDEM,GP,280767,113003748,4042700421,16-08-2022,30-08-2022,3552,650,3552,2902
Package-B,Nalgonda,Nalgonda,Kanagal,AMMAGUDEM,GP,280782,113003743,4040102984,07-08-2022,21-08-2022,1471,668,1471,803
Package-B,Nalgonda,Nalgonda,Kanagal,KANAGAL,GP,207540,113003742,4040102983,10-08-2022,24-08-2022,1946,702,1946,1244
Package-B,Nalgonda,Nalgonda,Kanagal,TURKAPALLY,GP,207552,113003740,4043000685,05-08-2022,19-08-2022,1924,890,1924,1034
Package-B,Nalgonda,Nalgonda,Kanagal,M.GOURARAM,GP,280774,113003749,4042800634,03-08-2022,17-08-2022,1396,564,1396,832
Package-B,Nalgonda,Nalgonda,Kanagal,LACHUGUDEM,GP,207542,112966827,4042000357,04-08-2022,18-08-2022,1146,292,1146,854
Package-B,Nalgonda,Nalgonda,Chinthapally,CHINTHAPALLY,GP,207311,113034153,4460102511,08-08-2022,22-08-2022,9793,8938,9793,855
Package-B,Nalgonda,Nalgonda,Chinthapally,DYRYAPURI THANDA,GP,279488,112918288,4460201752,16-08-2022,30-08-2022,299,98,299,201
Package-B,Nalgonda,Nalgonda,Chinthapally,VINJAMOOR,GP,207329,113086748,4460201760,06-08-2022,20-08-2022,2253,0,2253,2253
Package-B,Nalgonda,Nalgonda,Chinthapally,KURMAPALLY,GP,207316,113211177,4460901152,05-08-2022,19-08-2022,1382,1164,1382,218
Package-B,Nalgonda,Nalgonda,Chinthapally,SAIREDDY GUDEM,GP,279491,113211178,4460901153,06-08-2022,20-08-2022,1492,650,1492,842
Package-B,Nalgonda,Nalgonda,Chinthapally,MODUGULAMALLEPALLY,GP,207320,113780620,4462300303,06-08-2022,20-08-2022,550,0,550,550
Package-B,Nalgonda,Nalgonda,Chinthapally,PKMALLEPALLY,GP,207323,113256587,4461300360,03-08-2022,17-08-2022,613,0,613,613
Package-B,Nalgonda,Nalgonda,Chinthapally,KISTRAINAPALLY,GP,207315,113780611,4461000489,06-08-2022,20-08-2022,380,0,380,380
Package-B,Nalgonda,Nalgonda,Chinthapally,VARKALA,GP,207328,113211144,4460500468,04-08-2022,18-08-2022,474,0,474,474
Package-B,Nalgonda,Nalgonda,Chinthapally,GADIYA GOURARAM,GP,207312,113086757,4460300907,09-08-2022,23-08-2022,1401,1060,1401,341
Package-B,Nalgonda,Nalgonda,Chinthapally,HARIJANPURAM,GP,279479,113535787,4462600151,09-08-2022,23-08-2022,1922,598,1922,1324
Package-B,Nalgonda,Nalgonda,Chinthapally,UPPARAPALLY,GP,279474,113570529,4461100236,04-08-2022,18-08-2022,969,0,969,969
Package-B,Nalgonda,Nalgonda,Chinthapally,NELVALAPALLY,GP,207322,113570534,4461400527,05-08-2022,19-08-2022,724,0,724,724
Package-B,Nalgonda,Nalgonda,Chinthapally,THEEDED,GP,207326,113694662,4460102677,18-08-2022,01-09-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Chinthapally,DENYA THANDA,GP,279515,113694698,4461601303,11-08-2022,25-08-2022,387,0,387,387
Package-B,Nalgonda,Nalgonda,Chinthapally,BOTHYA THANDA,GP,279508,113694701,4462200179,13-08-2022,27-08-2022,1582,0,1582,1582
Package-B,Nalgonda,Nalgonda,Chinthapally,NASARLAPALLY,GP,207321,113211179,4461200698,06-08-2022,20-08-2022,200,0,200,200
Package-B,Nalgonda,Nalgonda,Chinthapally,MALLAREDDYPALLY,GP,207319,113211183,4461900571,09-08-2022,23-08-2022,929,718,929,211
Package-B,Nalgonda,Nalgonda,Chinthapally,HOMANTHALAPALLY,GP,207327,113488859,4461700554,07-08-2022,21-08-2022,2131,1060,2131,1071
Package-B,Nalgonda,Nalgonda,Chinthapally,JARPULA THANDA,GP,279484,113535812,4461700568,11-08-2022,25-08-2022,200,0,200,200
Package-B,Nalgonda,Nalgonda,Chinthapally,KURMED,GP,207317,113694663,4460102678,18-08-2022,01-09-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Chinthapally,THAKKALAPALLY,GP,207325,113780614,4461500753,06-08-2022,20-08-2022,415,0,415,415
Package-B,Nalgonda,Nalgonda,Chinthapally,CHAKALISHERIPALLY,GP,207310,113780617,4461800260,06-08-2022,20-08-2022,444,0,444,444
Package-B,Nalgonda,Nalgonda,Chinthapally,MADANPOOR,GP,207318,113780574,4460400338,05-08-2022,19-08-2022,405,0,405,405
Package-B,Nalgonda,Nalgonda,Chinthapally,PALEM THANDA,GP,279500,113780579,4460601012,07-08-2022,21-08-2022,1113,0,1113,1113
Package-B,Nalgonda,Nalgonda,Chinthapally,BOTIMEDDI THANDA,GP,279497,113780578,4460601011,11-08-2022,25-08-2022,919,0,919,919
Package-B,Nalgonda,Nalgonda,Chinthapally,POLEPALLY RAMNAGAR,GP,207324,113780577,4460601010,13-08-2022,27-08-2022,398,0,398,398
Package-B,Nalgonda,Nalgonda,Chinthapally,ROTIGADDA THANDA,GP,279503,113780613,4461500752,12-08-2022,26-08-2022,415,0,415,415
Package-B,Nalgonda,Suryapet,Mothey,LAL TANDA,GP,207710,113697550,4192700406,10-08-2022,24-08-2022,325,0,325,325
Package-B,Nalgonda,Suryapet,Mothey,BHEEKYA THANDA,GP,281571,113697551,4192900147,10-08-2022,24-08-2022,802,0,802,802
Package-B,Nalgonda,Suryapet,Mothey,SIRIKONDA,GP,207719,112935146,4191102089,08-08-2022,22-08-2022,741,0,741,741
Package-B,Nalgonda,Suryapet,Mothey,BURKA CHERLA,GP,207707,112935142,4190601087,10-08-2022,24-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Mothey,RAMPUR TANDA,GP,207716,113697549,4192600466,04-08-2022,18-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Mothey,VIBHALA POOR,GP,207723,112935143,4190800846,05-08-2022,19-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Mothey,MAMILLA GUDA,GP,207711,112935144,4190900854,11-08-2022,25-08-2022,2466,1382,2466,1084
Package-B,Nalgonda,Suryapet,Mothey,KOTHA GUDEM,GP,281577,112935156,4191900364,05-08-2022,19-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Mothey,THUMMALA PALLY,GP,207721,112935145,4191000729,06-08-2022,20-08-2022,1014,0,1014,1014
Package-B,Nalgonda,Suryapet,Mothey,HUSSAINBAD,GP,207708,112935147,4191201279,07-08-2022,21-08-2022,578,0,578,578
Package-B,Nalgonda,Suryapet,Mothey,MOTHEY,GP,207712,112935138,4190101225,09-08-2022,23-08-2022,1021,0,1021,1021
Package-B,Nalgonda,Suryapet,Mothey,KUDALI,GP,207709,113697548,4191500460,06-08-2022,20-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Mothey,URLUGONDA,GP,207722,112935140,4190300746,04-08-2022,18-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Mothey,KARAKKAYALA GUDEM,GP,281574,112935151,4191600412,07-08-2022,21-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Mothey,ANNARI GUDA,GP,207706,112935141,4190500833,04-08-2022,18-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Mothey,BODABANDLA GUDEM,GP,281581,112935158,4192500213,05-08-2022,19-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Mothey,RAGHAVAPURAM X ROAD,GP,281580,113384211,4191301114,07-08-2022,21-08-2022,789,0,789,789
Package-B,Nalgonda,Suryapet,Mothey,RAGHAVAPOOR,GP,207715,113384210,4191301112,09-08-2022,23-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Mothey,NAMAVARAM,GP,207713,113384213,4191401693,05-08-2022,19-08-2022,380,0,380,380
Package-B,Nalgonda,Suryapet,Munagala,Munagala,GP,207760,112990546,4270103328,10-08-2022,24-08-2022,1658,890,1658,768
Package-B,Nalgonda,Suryapet,Munagala,VIJAYARAGHAPURAM,GP,207768,113075663,4271701639,07-08-2022,21-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Munagala,REPALA,GP,207764,113075645,4270600993,10-08-2022,24-08-2022,776,0,776,776
Package-B,Nalgonda,Suryapet,Munagala,NARAYANAGUDEM,GP,207762,113075665,4270501641,07-08-2022,21-08-2022,818,0,818,818
Package-B,Nalgonda,Suryapet,Munagala,JAGANNADHAPURAM,GP,207755,113697263,4272100555,06-08-2022,20-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Munagala,NARASIMHULAGUDEM,GP,207761,113697260,4271801582,12-08-2022,26-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Munagala,GANAPAVARAM,GP,207754,113075646,4270600994,05-08-2022,19-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Munagala,THIMMAREDDIGUDEM,GP,207766,113075647,4270700563,06-08-2022,20-08-2022,1763,804,1763,959
Package-B,Nalgonda,Suryapet,Munagala,KOKKIRENI,GP,207757,113075654,4271300500,06-08-2022,20-08-2022,1383,958,1383,425
Package-B,Nalgonda,Suryapet,Munagala,THANGELLAGUDEM,GP,281638,113221253,4182000361,06-08-2022,20-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Nadigudem,NADIGUDEM,GP,207797,113275268,4311102285,06-08-2022,20-08-2022,1369,512,1369,857
Package-B,Nalgonda,Suryapet,Nadigudem,BRUNDAVANAPURAM,GP,207790,113426223,4311600824,07-08-2022,21-08-2022,467,0,467,467
Package-B,Nalgonda,Suryapet,Nadigudem,VENUGOPLAPURAM,GP,207809,113426195,4310400604,09-08-2022,23-08-2022,1621,718,1621,903
Package-B,Nalgonda,Suryapet,Nadigudem,SIRIPURAM,GP,207802,113697578,4311301315,06-08-2022,20-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Nadigudem,VALLAPURAM,GP,207807,113189474,4310601355,05-08-2022,19-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Nadigudem,SREERANGAPURAM,GP,207803,113189478,4311800427,12-08-2022,26-08-2022,465,0,465,465
Package-B,Nalgonda,Suryapet,Nadigudem,CHAKIRALA,GP,207791,113189477,4311200250,12-08-2022,26-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Nadigudem,KARVIRALA,GP,207795,113697581,4311500987,09-08-2022,23-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Nadigudem,KESHAVAPURAM,GP,207796,113697582,4311900599,11-08-2022,25-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Nadigudem,K.R.PURAM,GP,207794,113697579,4311401044,06-08-2022,20-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Nadigudem,RATNAVARAM,GP,207801,113697575,4310800953,10-08-2022,24-08-2022,647,0,647,647
Package-B,Nalgonda,Suryapet,Nadigudem,TELLABALLY,GP,207804,113426194,4310200735,18-08-2022,01-09-2022,175,0,175,175
Package-B,Nalgonda,Suryapet,Nadigudem,EKLASKHANPET,GP,207793,113697569,4310100603,06-08-2022,20-08-2022,926,0,926,926
Package-B,Nalgonda,Suryapet,Nadigudem,RAMAPURAM,GP,207800,113697576,4311000993,08-08-2022,22-08-2022,545,0,545,545
Package-B,Nalgonda,Suryapet,Nadigudem,Krishnanagar,GP,281584,113426607,4271600576,06-08-2022,20-08-2022,1249,444,1249,805
Package-B,Nalgonda,Suryapet,Nereducherla,BODALADINNA,GP,207893,113036542,4310500417,08-08-2022,22-08-2022,175,0,175,175
Package-B,Nalgonda,Suryapet,Nereducherla,BURGULA THANDA,GP,281616,113036554,4313900354,11-08-2022,25-08-2022,201,0,201,201
Package-B,Nalgonda,Suryapet,Nereducherla,SOMARAM,GP,207915,113036543,4310701120,06-08-2022,20-08-2022,1373,0,1373,1373
Package-B,Nalgonda,Suryapet,Nereducherla,KALLUR,GP,207902,113036544,4310800898,11-08-2022,25-08-2022,2514,684,2514,1830
Package-B,Nalgonda,Suryapet,Nereducherla,FATHEY PURAM,GP,207898,113036545,4311700738,09-08-2022,23-08-2022,1653,530,1653,1123
Package-B,Nalgonda,Suryapet,Nereducherla,VYIKUNTAPURAM,GP,281620,113036546,4311700739,14-08-2022,28-08-2022,389,0,389,389
Package-B,Nalgonda,Suryapet,Nereducherla,PENCHIKAL DINNA,GP,207911,113157707,4312801162,07-08-2022,21-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Nereducherla,MUKUNDA PURAM,GP,207906,113036547,4312100567,07-08-2022,21-08-2022,234,0,234,234
Package-B,Nalgonda,Suryapet,Nereducherla,YALLARAM,GP,281619,113157700,4311500223,06-08-2022,20-08-2022,685,478,685,207
Package-B,Nalgonda,Suryapet,Nereducherla,DACHARAM,GP,207896,113157699,4310900861,12-08-2022,26-08-2022,692,444,692,248
Package-B,Nalgonda,Suryapet,Nereducherla,MEDARAM,GP,207905,113036549,4312600719,13-08-2022,27-08-2022,3650,2498,3650,1152
Package-B,Nalgonda,Suryapet,Nereducherla,BAKKAIAHGUDEM,GP,281621,113036550,4312700401,11-08-2022,25-08-2022,776,0,776,776
Package-B,Nalgonda,Suryapet,Nereducherla,DIRSINCHARLA,GP,207897,112952226,4310303329,06-08-2022,20-08-2022,2370,1180,2370,1190
Package-B,Nalgonda,Suryapet,Nereducherla,KANDULAVARIGUDEM,GP,207903,112993703,4312300413,10-08-2022,24-08-2022,720,512,720,208
Package-B,Nalgonda,Suryapet,Nereducherla,ROLLAVARIGUDEM,GP,281618,112993644,4314200113,13-08-2022,27-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Nereducherla,PULGAMBANDA THANDA,GP,281617,113157713,4315600158,10-08-2022,24-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Nereducherla,CHILLEPALLY,GP,207895,113157709,4313600669,13-08-2022,27-08-2022,1120,906,1120,214
Package-B,Nalgonda,Suryapet,Kodad,DORAKUNTA,GP,207589,113525475,4253401974,04-08-2022,18-08-2022,1280,0,1280,1280
Package-B,Nalgonda,Suryapet,Kodad,NALLABANDAGUDEM,GP,207604,113525460,4252201917,10-08-2022,24-08-2022,1231,0,1231,1231
Package-B,Nalgonda,Suryapet,Kodad,REDLAKUNTA,GP,207606,113525529,4253601257,05-08-2022,19-08-2022,1239,0,1239,1239
Package-B,Nalgonda,Suryapet,Kodad,KAPAGALU,GP,207595,113525335,4251002689,12-08-2022,26-08-2022,375,0,375,375
Package-B,Nalgonda,Suryapet,Kodad,GUDIBANDA,GP,207594,113525520,4253502045,04-08-2022,18-08-2022,5462,0,5462,5462
Package-B,Nalgonda,Suryapet,Kodad,ALWALAPURAM,GP,280970,113266266,4250603386,14-08-2022,28-08-2022,297,0,297,297
Package-B,Nalgonda,Suryapet,Kodad,CHIMIRYALA,GP,207588,113525259,4250302105,04-08-2022,18-08-2022,1218,0,1218,1218
Package-B,Nalgonda,Suryapet,Kodad,KUCHIPUDI,GP,207600,113525454,4251501598,10-08-2022,24-08-2022,5908,645,5908,5263
Package-B,Nalgonda,Suryapet,Kodad,ERRARAM,GP,207590,113525440,4251300910,04-08-2022,18-08-2022,1217,0,1217,1217
Package-B,Nalgonda,Suryapet,Kodad,BHEEKYATHANDA,GP,207586,113525465,4252700556,10-08-2022,24-08-2022,1432,0,1432,1432
Package-B,Nalgonda,Suryapet,Kodad,ADLURU(K),GP,281974,113525530,4253900224,12-08-2022,26-08-2022,3717,0,3717,3717
Package-B,Nalgonda,Suryapet,Kodad,THOGARRAI,GP,207609,113525341,4251201698,06-08-2022,20-08-2022,1230,0,1230,1230
Package-B,Nalgonda,Suryapet,Kodad,GANAPAVARAM,GP,207591,113525451,4251402355,09-08-2022,23-08-2022,821,0,821,821
Package-B,Nalgonda,Suryapet,Nagaram,NAGARAM BANGLOW,GP,281591,112932818,4251300312,05-08-2022,19-08-2022,2245,0,2245,2245
Package-B,Nalgonda,Suryapet,Nagaram,NAGARAM,GP,207527,112932812,4240901328,03-08-2022,17-08-2022,1595,752,1595,843
Package-B,Nalgonda,Suryapet,Nagaram,ETOOR,GP,208130,113014817,4230801648,05-08-2022,19-08-2022,770,770,770,0
Package-B,Nalgonda,Suryapet,Nagaram,MACHIREDDY PALLY,GP,207526,113014835,4242100516,10-08-2022,24-08-2022,790,548,790,242
Package-B,Nalgonda,Suryapet,Nagaram,PANIGIRI,GP,208137,113014824,4231101909,03-08-2022,17-08-2022,1613,992,1613,621
Package-B,Nalgonda,Suryapet,Nagaram,MAMIDIPALLY,GP,208135,113014823,4231000489,05-08-2022,19-08-2022,1593,530,1593,1063
Package-B,Nalgonda,Suryapet,Nagaram,PASTHALA,GP,208174,113014813,4220200861,07-08-2022,21-08-2022,1520,582,1520,938
Package-B,Nalgonda,Suryapet,Nagaram,Laxmapuram,GP,281598,113014814,4220800372,04-08-2022,18-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Nagaram,PASNOOR,GP,208173,113014816,4222200987,11-08-2022,25-08-2022,299,98,299,201
Package-B,Nalgonda,Suryapet,Nagaram,Shanthinager,GP,281599,113014840,4251200196,04-08-2022,18-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Nagaram,D.KOTHAPALLY,GP,207519,113014833,4241000836,03-08-2022,17-08-2022,634,428,634,206
Package-B,Nalgonda,Suryapet,Nagaram,VARDHAMANUKOTA,GP,207530,113014832,4240102691,05-08-2022,19-08-2022,1361,394,1361,967
Package-B,Nalgonda,Suryapet,Nagaram,NARSIMHULAGUDEM,GP,281592,113014836,4242500138,07-08-2022,21-08-2022,600,394,600,206
Package-B,Nalgonda,Suryapet,Nagaram,PERABOINAGUDEM,GP,281595,113014837,4242600113,06-08-2022,20-08-2022,1043,98,1043,945
Package-B,Nalgonda,Suryapet,Penpahad,PENPAHAD,GP,208006,112941828,4181801484,07-08-2022,21-08-2022,3812,2936,3812,876
Package-B,Nalgonda,Suryapet,Penpahad,POTLA PAHAD,GP,208007,112941815,4180601123,03-08-2022,17-08-2022,916,582,916,334
Package-B,Nalgonda,Suryapet,Penpahad,ANNARAM BRIDGE,GP,281640,113221246,4181001452,05-08-2022,19-08-2022,1413,530,1413,883
Package-B,Nalgonda,Suryapet,Penpahad,N.ANNARAM,GP,208004,113139006,4181001450,14-08-2022,28-08-2022,1869,668,1869,1201
Package-B,Nalgonda,Suryapet,Penpahad,NARAYANA GUDEM,GP,208005,113139012,4181900511,06-08-2022,20-08-2022,2013,462,2013,1551
Package-B,Nalgonda,Suryapet,Penpahad,NAGULAPAHAD,GP,281641,113374181,4180800411,05-08-2022,19-08-2022,1352,428,1352,924
Package-B,Nalgonda,Suryapet,Penpahad,DOSA PAHAD,GP,207998,113374132,4180400884,04-08-2022,18-08-2022,858,0,858,858
Package-B,Nalgonda,Suryapet,Penpahad,ANAJIPURAM,GP,207992,113374130,4180301211,07-08-2022,21-08-2022,1526,684,1526,842
Package-B,Nalgonda,Suryapet,Penpahad,THALLA KAMMAM PAHAD,GP,208102,113360185,4161501318,04-08-2022,18-08-2022,755,0,755,755
Package-B,Nalgonda,Suryapet,Penpahad,ANANTHARAM,GP,207993,113285548,4180501768,04-08-2022,18-08-2022,1488,444,1488,1044
Package-B,Nalgonda,Suryapet,Penpahad,SINGIREDDY PALEM,GP,208008,113374320,4181500921,05-08-2022,19-08-2022,1780,598,1780,1182
Package-B,Nalgonda,Suryapet,Penpahad,EEDULAVAGUTHANDA,GP,281582,112935253,4270301524,14-08-2022,28-08-2022,1349,718,1349,631
Package-B,Nalgonda,Suryapet,Penpahad,G.MALLKA POOR,GP,207999,113139009,4181301310,05-08-2022,19-08-2022,995,0,995,995
Package-B,Nalgonda,Suryapet,Penpahad,NELAMARRY,GP,207763,113189500,4270301537,08-08-2022,22-08-2022,881,548,881,333
Package-B,Nalgonda,Suryapet,Penpahad,CHEEDELLA,GP,207995,113139011,4181401742,03-08-2022,17-08-2022,325,0,325,325
Package-B,Nalgonda,Suryapet,Penpahad,MUKUNDA POOR,GP,208003,113191819,4181600789,04-08-2022,18-08-2022,961,0,961,961
Package-B,Nalgonda,Suryapet,Penpahad,CHINASEETARAM THANDA,GP,281636,113191818,4181600788,05-08-2022,19-08-2022,5158,4110,5158,1048
Package-B,Nalgonda,Suryapet,Penpahad,CHINAGRAKUNTA THANDA,GP,281634,113139010,4181301311,07-08-2022,21-08-2022,1824,1600,1824,224
Package-B,Nalgonda,Suryapet,Penpahad,JALAMAL KUNTA THANDA,GP,281632,113023097,4181201237,13-08-2022,27-08-2022,200,0,200,200
Package-B,Nalgonda,Suryapet,Penpahad,NEW BANJARA HILLS THANDA,GP,281633,112941823,4181201226,11-08-2022,25-08-2022,2399,1232,2399,1167
Package-B,Nalgonda,Suryapet,Penpahad,DOOPHAD,GP,207997,112980349,4181201236,10-08-2022,24-08-2022,1684,1146,1684,538
Package-B,Nalgonda,Suryapet,Penpahad,LINGALA,GP,208000,113139008,4181101314,05-08-2022,19-08-2022,849,0,849,849
Package-B,Nalgonda,Suryapet,Penpahad,MACHARAM,GP,208001,112941816,4180900845,04-08-2022,18-08-2022,1858,1112,1858,746
Package-B,Nalgonda,Suryapet,Penpahad,DUBBA THNADA,GP,281637,112941830,4182300100,11-08-2022,25-08-2022,2185,804,2185,1381
Package-B,Nalgonda,Suryapet,Penpahad,MOHAMMAD PURAM,GP,208002,113139005,4180700736,09-08-2022,23-08-2022,1468,702,1468,766
Package-B,Nalgonda,Suryapet,Penpahad,MEGYA THANDA,GP,281630,112941811,4180200795,05-08-2022,19-08-2022,2400,1130,2400,1270
Package-B,Nalgonda,Suryapet,Penpahad,DHARMA PURAM,GP,207996,113139002,4180200803,04-08-2022,18-08-2022,765,530,765,235
Package-B,Nalgonda,Suryapet,Penpahad,RANGAIAH GUDEM,GP,281639,113139013,4182200139,04-08-2022,18-08-2022,651,444,651,207
Package-B,Nalgonda,Suryapet,Penpahad,BHAKTHALA PURAM,GP,207994,112941810,4180100818,04-08-2022,18-08-2022,849,0,849,849
Package-B,Nalgonda,Suryapet,Penpahad,MORSAKUNTA THANDA,GP,281635,113285902,4182400058,06-08-2022,20-08-2022,535,0,535,535
Package-B,Nalgonda,Suryapet,Penpahad,GUDEPUKUNTA THANDA,GP,281631,113374182,4180900889,07-08-2022,21-08-2022,1449,616,1449,833
Package-B,Nalgonda,Nalgonda,Adavidevulapally,KOTHA NANDIKONDA,GP,258045,113520807,4351800287,04-08-2022,18-08-2022,5477,496,5477,4981
Package-B,Nalgonda,Nalgonda,Adavidevulapally,BALNEPALLY,GP,207392,113520801,4351000551,05-08-2022,19-08-2022,3667,0,3667,3667
Package-B,Nalgonda,Nalgonda,Adavidevulapally,CHITYALA,GP,207395,113520802,4351100255,07-08-2022,21-08-2022,1812,0,1812,1812
Package-B,Nalgonda,Nalgonda,Adavidevulapally,MUKLACHERLA,GP,207405,113583895,4350700757,11-08-2022,25-08-2022,1603,112,1603,1491
Package-B,Nalgonda,Nalgonda,Adavidevulapally,JUVVICHETTUTHANDA,GP,281588,113573289,4385100183,07-08-2022,21-08-2022,849,0,849,849
Package-B,Nalgonda,Nalgonda,Adavidevulapally,SETHALTHANDA,GP,281614,113769148,4374900104,04-08-2022,18-08-2022,317,0,317,317
Package-B,Nalgonda,Nalgonda,Adavidevulapally,DANSINGHTHANDA,GP,281612,113769149,4375000095,04-08-2022,18-08-2022,305,0,305,305
Package-B,Nalgonda,Nalgonda,Chandampet,ACHAMPET PATTI,GP,279274,113467308,4470100801,14-08-2022,28-08-2022,0,0,,0
Package-B,Nalgonda,Nalgonda,Chandampet,MUDUDANDLA,GP,207270,113467302,4470400768,10-08-2022,24-08-2022,200,0,200,200
